hit_id,ch0,ch1,value
15459,258,526,0.0199127
15460,311,469,0.0570738
15460,311,474,0.0570262
15460,311,471,0.06286
15460,311,476,0.0401668
15460,311,475,0.0504162
15460,311,484,0.0503025
15460,311,479,0.0578075
15460,311,485,0.0601776
15460,311,480,0.0605434
15460,311,481,0.0647638
15460,311,487,0.000540686
15460,311,483,0.0600955
15460,311,478,0.0478603
15460,311,486,0.0546158
15460,311,477,0.0625805
15460,311,472,0.0611404
15460,311,473,0.0544209
15460,311,467,0.0350655
15460,311,468,0.0640062
15460,311,470,0.0577298
15460,311,482,0.0632546
15461,207,1085,0.0645408
15461,207,1088,0.0491149
15461,207,1089,0.0619703
15461,206,1079,0.0705007
15461,206,1080,0.00998069
15461,207,1081,0.0588902
15461,206,1078,0.060429
15461,207,1087,0.0465739
15461,206,1076,0.056034
15461,207,1083,0.055847
15461,207,1082,0.0612659
15461,207,1090,0.0652635
15461,207,1080,0.0523685
15461,207,1086,0.0583988
15461,207,1091,0.00157056
15461,207,1084,0.0663556
15461,206,1077,0.0604127
15462,202,922,0.052704
15462,202,923,0.0624771
15462,202,931,0.0543359
15462,202,925,0.066788
15462,202,926,0.0649991
15462,202,929,0.0523567
15462,202,930,0.0467295
15462,201,919,0.0363219
15462,202,933,0.0171462
15462,202,927,0.0627608
15462,202,932,0.0595005
15462,202,919,0.0175933
15462,201,918,0.0445458
15462,202,928,0.0630334
15462,202,921,0.0515857
15462,202,920,0.0572589
15462,202,924,0.0691076
15463,9,821,0.0505323
15463,8,817,0.0522369
15463,10,825,0.0553186
15463,9,819,0.0556441
15463,10,826,0.0621085
15463,9,822,0.075161
15463,9,823,0.0674789
15463,10,824,0.0283365
15463,10,829,0.0213384
15463,10,827,0.0645062
15463,8,813,0.0251766
15463,9,824,0.0306294
15463,8,816,0.0602006
15463,8,818,0.0278837
15463,8,814,0.0576097
15463,10,828,0.0519037
15463,8,815,0.0590975
15463,9,818,0.0254956
15463,9,820,0.060463
15464,49,1175,0.0607182
15464,49,1178,0.0568603
15464,50,1182,0.032712
15464,48,1172,0.06086
15464,49,1174,0.063904
15464,49,1177,0.0608289
15464,50,1180,0.0621776
15464,49,1173,0.001534
15464,49,1176,0.0616637
15464,48,1171,0.0680735
15464,48,1168,0.0261464
15464,48,1169,0.0669082
15464,50,1179,0.0369497
15464,48,1173,0.0656061
15464,49,1179,0.0288765
15464,48,1170,0.0583216
15464,50,1181,0.0636786
15465,190,136,0.0626865
15465,189,118,0.0681236
15465,189,122,0.0521255
15465,190,137,0.0619884
15465,190,131,0.0471112
15465,190,140,0.0515811
15465,189,123,0.0614139
15465,189,124,0.0623349
15465,189,125,0.0629076
15465,190,135,0.0542824
15465,189,117,0.0295887
15465,189,120,0.0580953
15465,189,127,0.0601957
15465,190,134,0.0600454
15465,189,119,0.0520179
15465,189,129,0.0526149
15465,190,133,0.0525895
15465,189,126,0.058229
15465,189,131,0.00852558
15465,189,121,0.0607282
15465,190,132,0.0550868
15465,190,139,0.0603163
15465,189,128,0.0601969
15465,189,130,0.0544551
15465,190,138,0.0506735
15466,297,817,0.0602525
15466,297,809,0.0213738
15466,297,818,0.0531399
15466,297,820,0.0484859
15466,297,821,0.0405011
15466,297,811,0.0623128
15466,297,813,0.0606269
15466,297,819,0.0610207
15466,297,822,0.059167
15466,297,825,0.0533899
15466,297,824,0.0674117
15466,297,826,0.0326226
15466,297,814,0.0656658
15466,297,823,0.0664268
15466,297,815,0.0654471
15466,297,812,0.0614616
15466,297,816,0.0513322
15466,297,810,0.0581058
15467,1,373,0.0674963
15467,1,375,0.0600506
15467,0,365,0.0656749
15467,2,382,0.0318678
15467,0,366,0.0519923
15467,0,371,0.00482297
15467,1,374,0.0614452
15467,1,376,0.0522473
15467,2,377,0.00832915
15467,1,377,0.0530222
15467,0,370,0.0648792
15467,1,372,0.0568475
15467,1,371,0.0620091
15467,0,368,0.0665832
15467,2,381,0.0641261
15467,0,364,0.0396101
15467,0,369,0.0581071
15467,2,380,0.0535916
15467,2,379,0.055293
15467,0,367,0.054262
15467,2,378,0.0692671
15468,234,865,0.0598432
15468,234,860,0.0564401
15468,233,857,0.0584433
15468,233,855,0.0607471
15468,234,866,0.0452581
15468,233,858,0.0459645
15468,233,856,0.0560682
15468,233,851,0.0337981
15468,233,852,0.0599042
15468,234,862,0.0697615
15468,233,854,0.0575912
15468,234,861,0.057319
15468,234,859,0.0651372
15468,234,858,0.0125191
15468,233,853,0.0665077
15468,234,864,0.0600325
15468,234,863,0.0598665
15469,33,847,0.0148024
15469,32,843,0.0558189
15469,33,848,0.0612025
15469,31,840,0.062075
15469,33,849,0.0520835
15469,31,841,0.065883
15469,31,839,0.0533144
15469,33,852,0.0269916
15469,31,842,0.0206409
15469,32,846,0.0561658
15469,32,844,0.0590089
15469,32,847,0.0462602
15469,33,851,0.0642792
15469,32,845,0.0568107
15469,32,842,0.0387078
15469,31,838,0.0630827
15469,33,850,0.067339
15469,31,837,0.0509354
15470,262,1262,0.0600859
15470,262,1259,0.059727
15470,262,1257,0.0622327
15470,262,1254,0.0694608
15470,262,1255,0.0574394
15470,262,1258,0.0733396
15470,262,1260,0.0644755
15470,262,1263,0.0124402
15470,262,1252,0.0555325
15470,262,1253,0.0674852
15470,262,1261,0.0733855
15470,262,1251,0.0442173
15470,262,1256,0.0683408
15471,153,702,0.0467858
15471,154,714,0.0288798
15471,153,698,0.0569604
15471,154,710,0.0632032
15471,154,712,0.0595491
15471,154,708,0.0635474
15471,154,711,0.0631128
15471,154,709,0.0570773
15471,153,700,0.058855
15471,154,706,0.0560194
15471,154,705,0.0628015
15471,154,704,0.00459823
15471,153,699,0.0493672
15471,153,703,0.0643527
15471,155,714,0.0307505
15471,153,697,0.00606451
15471,155,715,0.00818754
15471,154,713,0.0645089
15471,154,707,0.0489198
15471,153,701,0.0605523
15471,153,704,0.0430499
15472,39,947,0.0633028
15472,41,956,0.0593465
15472,41,954,0.0604991
15472,40,952,0.0638802
15472,39,946,0.0598579
15472,41,953,0.0405323
15472,39,945,0.0561626
15472,40,951,0.0611412
15472,40,950,0.0614256
15472,40,948,0.0593593
15472,39,948,0.000895762
15472,41,957,0.0220498
15472,39,944,0.0648269
15472,40,953,0.0135673
15472,40,949,0.0668112
15472,41,955,0.0611873
15472,39,943,0.0632861
15473,94,450,0.0360022
15473,94,458,0.0682326
15473,93,450,0.00457865
15473,94,453,0.0484094
15473,94,452,0.0638795
15473,94,456,0.0559191
15473,94,455,0.0672157
15473,94,451,0.0613185
15473,94,459,0.0479264
15473,95,461,0.0567608
15473,95,467,0.0471467
15473,95,460,0.0569236
15473,95,464,0.0507973
15473,95,465,0.0644302
15473,95,463,0.0591404
15473,94,460,0.0037704
15473,94,457,0.0631464
15473,95,468,0.0131687
15473,94,454,0.0620757
15473,95,466,0.0599345
15473,95,462,0.0501943
15474,135,1276,0.0554346
15474,134,1272,0.0559619
15474,134,1271,0.0762189
15474,135,1277,0.0670192
15474,135,1274,0.0580692
15474,134,1270,0.0673496
15474,135,1278,0.0569527
15474,135,1279,0.0721288
15474,134,1274,0.0150424
15474,134,1269,0.0543407
15474,134,1273,0.0729653
15474,135,1275,0.0600596
15475,165,287,0.0546199
15475,164,282,0.0576331
15475,164,278,0.0559118
15475,164,277,0.0596219
15475,163,270,0.0445237
15475,164,273,0.0182599
15475,164,274,0.0654109
15475,164,281,0.0557357
15475,164,275,0.0566253
15475,165,288,0.0596781
15475,163,272,0.0619456
15475,164,285,0.053459
15475,163,273,0.0309536
15475,163,271,0.0569246
15475,164,284,0.0567247
15475,164,280,0.0683073
15475,164,276,0.0567906
15475,164,279,0.0530086
15475,164,283,0.0558549
15475,165,286,0.0383763
15475,164,286,0.0279014
15475,165,289,0.0514527
15476,145,408,0.0476836
15476,145,402,0.0536866
15476,144,398,0.0540332
15476,146,413,0.0673042
15476,146,409,0.0204014
15476,145,404,0.0496797
15476,146,414,0.0657345
15476,146,412,0.0585398
15476,145,406,0.0507414
15476,146,411,0.0649691
15476,144,400,0.0621801
15476,146,410,0.0552166
15476,146,416,0.0405586
15476,145,401,0.0043622
15476,144,399,0.0642813
15476,145,409,0.0334726
15476,145,405,0.0585633
15476,144,401,0.0506101
15476,145,407,0.0634389
15476,146,415,0.0559565
15476,145,403,0.061791
15477,209,1193,0.0536926
15477,209,1196,0.0661626
15477,209,1198,0.0656318
15477,208,1192,0.0145169
15477,209,1192,0.0426727
15477,210,1205,0.0428969
15477,209,1200,0.0736823
15477,209,1195,0.0599006
15477,210,1203,0.0407242
15477,209,1197,0.0647209
15477,209,1202,0.0663649
15477,209,1194,0.0553591
15477,209,1201,0.0539357
15477,209,1203,0.0193359
15477,209,1199,0.0673803
15477,210,1204,0.0554098
15478,50,115,0.0575485
15478,51,126,0.0136007
15478,49,105,0.0667943
15478,49,108,0.0586104
15478,51,122,0.0556815
15478,49,106,0.063068
15478,51,125,0.0590216
15478,50,114,0.0462958
15478,49,111,0.0552052
15478,49,107,0.0495212
15478,50,117,0.0632112
15478,48,104,0.0147773
15478,51,124,0.0603851
15478,51,123,0.0612129
15478,49,113,0.00064611
15478,50,121,0.0384575
15478,49,104,0.0419903
15478,50,120,0.0552227
15478,51,121,0.0144603
15478,50,116,0.0617616
15478,50,119,0.0508102
15478,49,112,0.0566535
15478,50,118,0.0546095
15478,49,109,0.0571904
15478,50,113,0.0596542
15478,49,110,0.0515958
15478,48,103,0.04294
15479,73,658,0.00455028
15479,74,661,0.0640324
15479,72,649,0.0544411
15479,72,648,0.0527478
15479,73,653,0.0637237
15479,74,660,0.0603707
15479,73,651,0.0542231
15479,74,662,0.0554905
15479,73,656,0.0506576
15479,72,647,0.0491781
15479,72,646,0.0492768
15479,74,663,0.0238134
15479,73,655,0.0622084
15479,72,650,0.0564181
15479,73,654,0.0575552
15479,73,652,0.0669156
15479,74,659,0.0562898
15479,74,658,0.0611428
15479,72,651,0.0104151
15479,73,657,0.0632751
15480,48,952,0.060709
15480,48,954,0.0512054
15480,48,950,0.0632737
15480,50,963,0.0451554
15480,49,961,0.0649606
15480,49,959,0.0571522
15480,49,956,0.0519703
15480,49,958,0.0554503
15480,49,962,0.0394551
15480,48,955,0.0669696
15480,48,949,0.0280618
15480,50,962,0.0243839
15480,47,947,0.0333311
15480,48,953,0.0568264
15480,49,957,0.0672865
15480,48,951,0.0675388
15480,47,948,0.0634383
15480,49,960,0.057471
15480,48,956,0.000814273
15480,47,949,0.0259843
15481,185,993,0.0648159
15481,185,990,0.000437426
15481,185,999,0.0314074
15481,186,1005,0.00791104
15481,185,996,0.0631146
15481,186,999,0.024038
15481,185,994,0.0572094
15481,185,991,0.0645922
15481,185,998,0.0539589
15481,186,1001,0.0736551
15481,185,992,0.0622253
15481,186,1000,0.0614487
15481,186,1004,0.0649448
15481,186,1003,0.0499277
15481,185,995,0.0659066
15481,186,1002,0.0634244
15481,185,997,0.0609394
15482,128,1210,0.0458809
15482,129,1213,0.0580757
15482,129,1217,0.0647448
15482,129,1215,0.0509511
15482,130,1221,0.0551558
15482,130,1218,0.0632161
15482,129,1214,0.0630466
15482,130,1217,0.00403528
15482,130,1220,0.0614657
15482,129,1212,0.0599488
15482,128,1211,0.0473196
15482,129,1216,0.0646953
15482,130,1222,0.00112088
15482,129,1211,0.00877614
15482,130,1219,0.0723448
15483,207,1192,0.06811
15483,206,1187,0.0581679
15483,207,1191,0.0679868
15483,207,1193,0.0599923
15483,207,1194,0.0600054
15483,207,1195,0.0177618
15483,207,1189,0.0498971
15483,206,1188,0.0519174
15483,208,1195,0.0394138
15483,206,1186,0.00500971
15483,206,1189,0.0101553
15483,207,1190,0.0665427
15483,208,1196,0.0287657
15484,259,1167,0.0682545
15484,259,1172,0.061151
15484,259,1164,0.0508797
15484,259,1166,0.0637072
15484,259,1168,0.0730295
15484,258,1164,0.00901252
15484,259,1165,0.0595301
15484,259,1171,0.0698852
15484,259,1169,0.0665295
15484,258,1163,0.0380706
15484,259,1170,0.0669122
15484,259,1174,0.06765
15484,259,1175,0.0651255
15484,259,1173,0.0609319
15485,96,1178,0.0619586
15485,97,1182,0.0582131
15485,98,1188,0.0422141
15485,97,1184,0.0684947
15485,96,1179,0.0596689
15485,98,1187,0.0549811
15485,96,1177,0.0659798
15485,97,1185,0.0509187
15485,97,1180,0.0379174
15485,98,1186,0.069328
15485,98,1185,0.0216907
15485,96,1180,0.0192237
15485,97,1183,0.0638199
15485,97,1181,0.0648493
15485,96,1176,0.0187134
15486,198,29,0.148404
15486,198,30,0.0619571
15486,199,30,0.0732128
15486,197,29,0.0253765
15487,184,555,0.0244466
15487,184,553,0.0667991
15487,184,552,0.00160182
15487,183,551,0.0728667
15487,182,546,0.00201121
15487,182,549,0.0412599
15487,184,554,0.0723599
15487,182,547,0.076835
15487,183,550,0.0711791
15487,182,548,0.0688856
15487,183,549,0.0258651
15487,183,552,0.0585751
15488,102,654,0.0164664
15488,102,651,0.0558135
15488,101,640,0.0545339
15488,102,650,0.0631511
15488,103,654,0.0478839
15488,102,653,0.0556945
15488,101,644,0.0569187
15488,101,643,0.0603131
15488,102,646,0.0285551
15488,103,656,0.0051655
15488,102,649,0.0620446
15488,102,652,0.0569255
15488,101,646,0.0277999
15488,102,648,0.0591257
15488,101,641,0.0615616
15488,101,639,0.0286204
15488,102,647,0.050064
15488,103,655,0.0637645
15488,101,645,0.0526226
15488,101,642,0.0592341
15489,0,623,0.0451243
15489,1,627,0.040263
15489,1,630,0.066457
15489,1,632,0.0563141
15489,0,627,0.0243492
15489,0,621,0.0126077
15489,1,631,0.0590145
15489,0,625,0.0597088
15489,0,622,0.0653558
15489,2,633,0.0495154
15489,1,633,0.00243677
15489,0,624,0.0601035
15489,0,626,0.062574
15489,1,628,0.0549499
15489,1,629,0.0592184
15490,242,294,0.0458532
15490,241,286,0.00120947
15490,241,289,0.0583305
15490,242,295,0.0661501
15490,241,290,0.04952
15490,242,303,0.0507189
15490,242,309,0.0422913
15490,242,301,0.0584558
15490,242,305,0.0490383
15490,242,306,0.056994
15490,242,304,0.0600403
15490,242,297,0.0559963
15490,242,292,0.060307
15490,242,307,0.0596109
15490,242,302,0.057618
15490,241,288,0.0633122
15490,241,287,0.0587159
15490,241,291,0.0201208
15490,242,308,0.0459972
15490,242,291,0.0332645
15490,242,299,0.050055
15490,242,300,0.055347
15490,242,298,0.0603902
15490,242,293,0.0567335
15490,242,296,0.0622647
15491,292,1249,0.0721115
15491,292,1253,0.0784029
15491,292,1256,0.0629994
15491,292,1255,0.065654
15491,292,1250,0.0679257
15491,292,1251,0.0680739
15491,293,1257,0.0396441
15491,292,1254,0.0584498
15491,292,1252,0.0624628
15491,293,1258,0.0103801
15491,292,1257,0.0304414
15491,292,1248,0.00852422
15492,167,208,0.0539102
15492,167,205,0.049539
15492,167,202,0.0519891
15492,166,197,0.0581661
15492,167,199,0.0522131
15492,166,195,0.0611565
15492,167,211,0.0618182
15492,167,207,0.063349
15492,167,200,0.0546002
15492,166,191,0.0194213
15492,167,209,0.0455257
15492,167,203,0.0615325
15492,166,199,0.00681
15492,166,192,0.0573361
15492,166,193,0.0636302
15492,167,204,0.0562132
15492,166,196,0.0551482
15492,167,206,0.0457061
15492,167,201,0.0502933
15492,166,198,0.0556929
15492,167,212,0.0553815
15492,167,210,0.057401
15492,166,194,0.0590398
15493,57,378,0.0564106
15493,59,393,0.0499604
15493,57,380,0.0560406
15493,57,377,0.0526584
15493,58,383,0.0199117
15493,58,387,0.0547153
15493,57,381,0.0681073
15493,58,391,0.0228779
15493,58,389,0.0590634
15493,57,382,0.0632556
15493,59,396,0.0265669
15493,58,390,0.066718
15493,59,395,0.0572813
15493,57,375,0.000571184
15493,58,385,0.0564707
15493,57,376,0.0600944
15493,58,388,0.056312
15493,57,383,0.0437749
15493,59,392,0.0664531
15493,58,386,0.0621514
15493,56,375,6.57586e-05
15493,59,394,0.0555548
15493,57,379,0.0538213
15493,58,384,0.0564404
15493,59,391,0.0383378
15494,205,481,0.0638104
15494,206,489,0.06614
15494,206,490,0.0578835
15494,205,486,0.0556288
15494,206,488,0.0181162
15494,205,480,0.0573435
15494,206,492,0.0529711
15494,205,482,0.0552378
15494,205,483,0.0623651
15494,205,478,0.0660019
15494,206,491,0.0653681
15494,205,477,0.0536434
15494,205,487,0.0435239
15494,206,495,0.0478101
15494,205,484,0.0497473
15494,206,493,0.0632437
15494,205,479,0.0603202
15494,205,488,0.0394497
15494,205,476,0.0338754
15494,206,494,0.0588974
15494,205,485,0.0558974
15495,14,322,0.0560957
15495,14,327,0.0672292
15495,15,331,0.0561841
15495,13,314,0.0445111
15495,14,326,0.071027
15495,13,318,0.0571648
15495,15,332,0.0520351
15495,13,315,0.0494906
15495,13,319,0.0616763
15495,14,328,0.0217675
15495,13,317,0.0673442
15495,15,334,0.0311624
15495,15,330,0.0610716
15495,14,323,0.0524632
15495,15,329,0.063025
15495,12,313,0.0201623
15495,14,325,0.0640394
15495,13,316,0.0603883
15495,14,324,0.0540518
15495,15,328,0.0336951
15495,13,320,0.0540216
15495,13,321,0.0169501
15495,12,314,0.013129
15495,15,333,0.0657981
15495,14,321,0.0425162
15496,304,458,0.0610416
15496,304,468,0.064298
15496,304,456,0.0545366
15496,304,459,0.0664282
15496,304,452,0.0647552
15496,304,451,0.0306631
15496,304,472,0.011181
15496,304,455,0.0506155
15496,304,465,0.0650817
15496,304,470,0.0574304
15496,304,464,0.0576704
15496,304,469,0.0595665
15496,304,466,0.0628884
15496,304,454,0.059546
15496,304,463,0.0591433
15496,304,467,0.0677343
15496,304,457,0.057325
15496,304,471,0.0494656
15496,304,453,0.0451573
15496,304,462,0.0522216
15496,304,461,0.0587254
15496,304,460,0.0498859
15497,290,827,0.0541158
15497,290,825,0.0575006
15497,290,828,0.0637898
15497,290,830,0.0641473
15497,290,824,0.0597128
15497,290,819,0.00180827
15497,290,832,0.0677016
15497,290,826,0.0599086
15497,290,820,0.0650652
15497,290,822,0.0733511
15497,290,829,0.0672825
15497,290,821,0.0581726
15497,290,833,0.0064892
15497,290,823,0.0723588
15497,290,831,0.0642247
15498,56,955,0.0571267
15498,55,951,0.064141
15498,57,960,0.0583532
15498,55,952,0.0173527
15498,55,949,0.064454
15498,55,950,0.0686301
15498,57,959,0.0627496
15498,57,961,0.0529367
15498,56,953,0.0627946
15498,56,957,0.0255537
15498,58,962,0.0226025
15498,56,954,0.0645555
15498,56,952,0.043382
15498,58,963,0.0534971
15498,57,962,0.032645
15498,55,948,0.0153689
15498,57,957,0.0304376
15498,57,958,0.0538319
15498,56,956,0.0596264
15499,221,114,0.0479205
15499,220,102,0.0626421
15499,220,111,0.0523155
15499,220,112,0.0499189
15499,221,118,0.0631905
15499,220,105,0.0559796
15499,220,99,0.0488047
15499,220,114,0.010073
15499,221,115,0.0670301
15499,220,110,0.0566526
15499,220,107,0.0538167
15499,220,101,0.0550501
15499,220,103,0.0588415
15499,220,100,0.0523247
15499,220,109,0.0602527
15499,220,113,0.0585514
15499,221,119,0.0544414
15499,220,104,0.060229
15499,220,106,0.0532104
15499,220,108,0.06194
15499,221,116,0.0508083
15499,221,117,0.0623876
15499,221,120,0.015542
15500,118,1208,0.0637512
15500,119,1216,0.0209424
15500,117,1204,0.0228904
15500,119,1212,0.0362195
15500,119,1214,0.0640832
15500,119,1213,0.0529837
15500,118,1210,0.0630323
15500,117,1206,0.0330768
15500,118,1211,0.0659707
15500,119,1215,0.0706552
15500,118,1212,0.0264027
15500,118,1207,0.0729764
15500,118,1209,0.06255
15500,118,1206,0.033807
15500,117,1205,0.0695189
15501,277,621,0.0585093
15501,277,638,0.0163853
15501,277,620,0.0603259
15501,277,630,0.0496129
15501,277,619,0.0254179
15501,277,629,0.0570021
15501,277,634,0.0570709
15501,277,625,0.0576543
15501,277,631,0.0563656
15501,277,628,0.0720027
15501,277,636,0.0558908
15501,277,626,0.0511405
15501,277,632,0.0562778
15501,277,627,0.0601698
15501,277,623,0.0596586
15501,277,624,0.0668968
15501,277,637,0.0620885
15501,277,635,0.0601188
15501,277,633,0.0540141
15501,277,622,0.0601759
15502,206,185,0.057242
15502,206,176,0.0399057
15502,206,189,0.0596944
15502,206,191,0.0464077
15502,206,179,0.0497727
15502,206,183,0.0618449
15502,205,171,0.0554286
15502,206,182,0.0586939
15502,206,177,0.0587035
15502,205,172,0.054772
15502,206,180,0.0545929
15502,206,184,0.0543903
15502,206,187,0.0659818
15502,206,181,0.0599149
15502,206,192,0.0550756
15502,206,190,0.049184
15502,205,173,0.0575331
15502,205,175,0.0598623
15502,205,174,0.0534281
15502,206,188,0.0441403
15502,205,170,0.0362467
15502,205,176,0.0137669
15502,206,178,0.0567893
15502,206,186,0.0604129
15503,273,1272,0.0116255
15503,272,1269,0.00301818
15503,273,1275,0.0653996
15503,272,1271,0.0604573
15503,273,1273,0.0628519
15503,273,1278,0.0640578
15503,273,1279,0.0453981
15503,273,1274,0.0596011
15503,273,1276,0.0686716
15503,272,1270,0.0690941
15503,272,1272,0.0555014
15503,273,1277,0.0590467
15504,90,444,0.0562983
15504,89,430,0.0502745
15504,90,440,0.0601273
15504,89,432,0.0558769
15504,88,429,0.0518959
15504,89,435,0.0521529
15504,88,428,0.0507664
15504,89,431,0.0601833
15504,89,433,0.0579643
15504,90,438,0.0136261
15504,90,445,0.055704
15504,89,436,0.0580737
15504,88,427,0.0577493
15504,90,443,0.0659276
15504,89,437,0.0492018
15504,89,429,0.00998027
15504,90,441,0.0469817
15504,90,446,0.00870423
15504,89,438,0.0406044
15504,90,442,0.058988
15504,88,426,0.0512079
15504,90,439,0.0621789
15504,89,434,0.0621769
15504,88,425,0.00190504
15505,121,479,0.0605813
15505,121,480,0.00532377
15505,119,462,0.0613474
15505,120,478,0.00345958
15505,119,463,0.0513482
15505,119,464,0.05656
15505,119,468,0.00149171
15505,121,478,0.0540186
15505,119,467,0.0516102
15505,120,477,0.0572093
15505,119,466,0.0592499
15505,120,474,0.0702404
15505,120,468,0.0733211
15505,120,476,0.0682503
15505,119,461,0.0653778
15505,120,470,0.043187
15505,120,471,0.0595206
15505,120,469,0.0536731
15505,119,465,0.059502
15505,120,472,0.0583573
15505,120,473,0.0539542
15505,120,475,0.0556578
15506,166,196,0.0625189
15506,165,185,0.0627816
15506,165,182,0.0610527
15506,165,186,0.0596716
15506,165,184,0.053863
15506,165,181,0.0556687
15506,166,190,0.0503903
15506,165,183,0.0545331
15506,165,179,0.0692322
15506,166,198,0.0534808
15506,166,188,0.00603005
15506,165,177,0.0536494
15506,166,192,0.0528746
15506,165,178,0.0485861
15506,165,188,0.0452429
15506,165,187,0.0536265
15506,166,189,0.0637466
15506,166,191,0.0582976
15506,166,195,0.0619808
15506,166,194,0.0479265
15506,166,197,0.0637525
15506,165,180,0.0598807
15506,166,193,0.0586235
15507,120,648,0.0254893
15507,119,632,0.0178975
15507,119,635,0.0528461
15507,119,642,0.0358811
15507,119,636,0.0566071
15507,118,629,0.0428905
15507,120,642,0.0191766
15507,119,634,0.0634158
15507,119,633,0.0527947
15507,120,645,0.066068
15507,119,638,0.0658236
15507,120,644,0.0622964
15507,118,631,0.0558843
15507,119,637,0.0677833
15507,119,641,0.0565998
15507,119,639,0.0595378
15507,120,643,0.0620375
15507,118,630,0.066283
15507,120,646,0.057365
15507,120,647,0.0610705
15507,119,640,0.0589671
15507,118,632,0.0416056
15508,270,1138,0.0212242
15508,270,1126,0.0539616
15508,270,1137,0.0681528
15508,270,1127,0.0532142
15508,270,1134,0.0597245
15508,270,1133,0.0625841
15508,270,1132,0.0544959
15508,270,1130,0.0470051
15508,270,1129,0.0594768
15508,270,1128,0.0588171
15508,270,1135,0.0491647
15508,270,1136,0.0630348
15508,270,1131,0.0607442
15509,54,548,0.0679901
15509,52,538,0.035632
15509,53,540,0.0500116
15509,53,539,0.0545876
15509,53,542,0.059915
15509,54,549,0.0422238
15509,51,532,0.0169471
15509,52,532,0.0421397
15509,53,543,0.0606365
15509,53,545,0.00243676
15509,52,535,0.0677364
15509,52,537,0.0616096
15509,54,545,0.0650523
15509,52,534,0.0506281
15509,53,544,0.0605527
15509,53,538,0.0227577
15509,52,536,0.0578896
15509,54,546,0.0613624
15509,52,533,0.0668461
15509,53,541,0.0704381
15509,54,547,0.0476989
15509,51,531,0.00258471
15510,327,244,0.060545
15510,327,237,0.0600214
15510,327,240,0.0515242
15510,327,253,0.0566168
15510,327,251,0.0605567
15510,328,235,0.0529548
15510,327,238,0.0614152
15510,327,245,0.0556789
15510,327,247,0.0693723
15510,327,249,0.0644569
15510,328,233,0.03834
15510,327,250,0.0549926
15510,327,242,0.0660294
15510,327,248,0.0594326
15510,327,246,0.0698878
15510,327,239,0.0560474
15510,327,241,0.063232
15510,327,252,0.0578517
15510,328,234,0.0505767
15510,328,236,0.0411572
15510,327,254,0.0296219
15510,327,243,0.0674121
15510,327,236,0.0141387
15511,278,820,0.0621686
15511,278,818,0.0108968
15511,278,819,0.059366
15511,278,821,0.0530908
15511,278,824,0.0640854
15511,278,834,0.044524
15511,278,826,0.0539143
15511,278,823,0.0718211
15511,278,825,0.0542603
15511,278,830,0.0649795
15511,278,835,0.0379793
15511,278,831,0.0689527
15511,278,822,0.0555701
15511,278,832,0.0554975
15511,278,827,0.0715516
15511,278,833,0.050158
15511,278,828,0.0671841
15511,278,829,0.0588433
15512,86,164,0.0537374
15512,86,163,0.05871
15512,85,160,0.0519999
15512,87,176,0.0515078
15512,86,169,0.0562511
15512,87,174,0.0650662
15512,86,171,0.055358
15512,85,159,0.0577872
15512,85,157,0.053254
15512,85,161,0.0600481
15512,85,154,0.0119625
15512,85,163,0.00191916
15512,85,158,0.062822
15512,86,168,0.0541238
15512,87,175,0.0582469
15512,87,172,0.0250358
15512,85,156,0.0495933
15512,86,170,0.052786
15512,86,166,0.0550905
15512,86,165,0.0701235
15512,85,162,0.0546607
15512,85,155,0.0583143
15512,86,167,0.0586759
15512,87,173,0.0600833
15512,87,177,0.0450336
15512,86,172,0.0370058
15513,301,807,0.0571308
15513,301,805,0.05941
15513,301,798,0.0641184
15513,301,795,0.058514
15513,301,806,0.0565236
15513,301,804,0.0459357
15513,301,808,0.0518773
15513,301,797,0.0613017
15513,301,794,0.0606746
15513,301,793,0.0563073
15513,301,792,0.0310329
15513,301,799,0.0551794
15513,301,801,0.064091
15513,301,803,0.0615357
15513,301,800,0.0528667
15513,301,796,0.0622637
15513,301,802,0.0601544
15514,290,308,0.0333347
15514,289,318,0.0555383
15514,289,312,0.0721674
15514,290,301,0.0605048
15514,290,300,0.00595839
15514,289,313,0.0700725
15514,289,310,0.0571424
15514,289,316,0.0629136
15514,290,305,0.0517692
15514,290,302,0.0576896
15514,289,314,0.0549387
15514,290,306,0.0554984
15514,289,317,0.0531881
15514,289,311,0.0613234
15514,289,319,0.0581625
15514,290,307,0.045551
15514,290,303,0.0630401
15514,289,309,0.0757341
15514,289,308,0.0235797
15514,289,315,0.0536149
15514,289,320,0.00634911
15514,290,304,0.0422317
15515,298,425,0.0489241
15515,299,440,0.0511716
15515,298,436,0.05866
15515,298,426,0.0544256
15515,299,437,0.0416374
15515,299,438,0.0550572
15515,298,431,0.0647524
15515,298,432,0.0642637
15515,298,429,0.0694798
15515,299,442,0.0570417
15515,299,441,0.0601544
15515,298,428,0.0619685
15515,299,444,0.055143
15515,299,439,0.0621475
15515,298,437,0.022652
15515,298,433,0.0558317
15515,298,430,0.0610206
15515,298,434,0.0628607
15515,299,445,0.019758
15515,298,435,0.0568552
15515,298,427,0.0619958
15515,299,443,0.055391
15516,279,943,0.0490431
15516,279,948,0.0628087
15516,279,942,0.0622846
15516,279,947,0.0645973
15516,279,955,0.0127274
15516,279,952,0.0494204
15516,279,954,0.05714
15516,279,953,0.0559025
